525,-0.040,-0.110,0.000,0.010,-0.160,-0.001,0.01,-0.00,0.00,0.00,0.002,28.678,-28.678
535,-0.070,-0.080,0.001,0.030,-0.150,0.000,0.01,-0.00,0.00,0.00,0.003,35.251,-35.251
545,-0.050,-0.100,-0.001,0.020,-0.130,0.000,0.01,-0.00,0.00,0.00,0.002,35.251,-35.251
555,-0.050,-0.100,-0.001,0.020,-0.130,-0.003,0.01,-0.00,0.00,0.00,0.003,35.251,-35.251
566,-0.040,-0.070,-0.001,0.020,-0.130,-0.002,0.01,0.00,0.00,0.00,0.003,33.071,-33.071
576,-0.060,-0.070,-0.001,0.030,-0.110,0.000,0.01,0.00,0.00,0.00,0.002,39.644,-39.644
586,-0.040,-0.070,-0.001,0.030,-0.140,-0.001,-0.00,0.00,0.00,0.00,0.002,-21.080,21.080
596,-0.050,-0.070,0.001,0.020,-0.130,-0.002,-0.00,0.00,0.00,0.00,0.002,33.071,-33.071
606,-0.070,-0.080,0.000,0.010,-0.150,-0.002,-0.00,0.00,0.00,0.00,-0.000,33.071,-33.071
616,-0.070,-0.080,0.000,0.010,-0.150,0.000,-0.00,0.00,0.00,0.00,0.001,8.454,-8.454
626,-0.040,-0.090,0.000,0.030,-0.160,0.000,-0.00,0.00,0.00,0.00,0.001,8.454,-8.454
636,-0.050,-0.080,0.002,0.010,-0.140,-0.002,-0.00,0.00,0.00,0.00,0.002,10.634,-10.634
646,-0.060,-0.090,0.000,0.010,-0.130,0.002,-0.00,0.00,0.00,0.00,0.002,26.482,-26.482
656,-0.070,-0.080,-0.001,0.020,-0.110,0.001,-0.00,0.00,0.00,0.00,0.002,46.723,-46.723
666,-0.040,-0.090,-0.001,0.030,-0.110,0.001,-0.00,0.00,0.00,0.00,0.002,10.634,-10.634
676,-0.040,-0.090,-0.001,0.030,-0.110,0.001,-0.00,0.00,0.00,0.00,0.002,-7.411,7.411
686,-0.050,-0.060,-0.002,0.030,-0.130,0.001,-0.00,0.00,0.00,0.00,0.003,-9.591,9.591
696,-0.050,-0.050,-0.001,0.020,-0.130,-0.003,-0.01,0.00,-0.00,0.00,0.004,-9.591,9.591
706,-0.050,-0.060,-0.001,0.020,-0.120,0.001,-0.01,0.00,-0.00,0.00,0.002,-83.983,83.983
716,-0.050,-0.090,0.000,0.020,-0.140,-0.001,-0.04,0.00,-0.00,0.00,0.002,-90.538,90.538
726,-0.040,-0.090,-0.001,0.030,-0.140,-0.001,-0.14,0.00,-0.01,0.00,0.002,-70.297,70.297
736,-0.040,-0.090,-0.001,0.030,-0.140,-0.001,-0.27,0.00,-0.02,0.00,0.002,-52.253,52.253
747,-0.060,-0.080,-0.003,0.030,-0.130,-0.001,-0.27,0.00,-0.02,0.00,-0.000,-68.118,68.118
757,-0.020,-0.050,-0.001,0.000,-0.130,-0.001,-0.19,0.00,-0.01,0.00,-0.007,-45.697,45.697
767,-0.040,-0.080,-0.001,0.020,-0.120,-0.001,-0.16,0.00,-0.01,0.00,-0.031,-45.697,45.697
777,-0.010,-0.050,0.000,0.030,-0.140,-0.001,-0.11,0.00,-0.01,0.00,-0.031,-47.876,47.876
787,-0.040,-0.030,-0.001,0.080,-0.140,-0.001,-0.08,0.00,-0.01,0.00,-0.064,24.302,-24.302
799,-0.040,-0.030,-0.001,0.080,-0.140,0.000,-0.04,0.00,-0.01,0.00,-0.098,-59.366,59.366
810,0.020,-0.290,0.000,-0.220,0.040,0.002,-0.01,0.00,-0.01,0.00,-0.146,-140.330,140.330
820,-0.090,-0.040,0.015,0.210,-0.310,0.016,0.03,0.00,-0.01,0.00,-0.146,-284.908,284.908
830,0.480,0.170,0.025,-0.120,0.150,0.024,-0.13,0.00,-0.02,0.00,-0.191,-451.247,451.247
840,-0.610,-0.200,0.016,-0.140,-0.390,0.019,-0.13,0.00,-0.02,0.00,-0.234,-593.003,593.003
850,-1.120,-0.210,0.016,-0.020,0.540,0.019,-0.16,0.02,-0.02,0.00,-0.275,-593.003,593.003
861,-1.120,-0.210,0.008,-0.020,0.540,0.009,-0.11,0.03,-0.02,0.00,-0.270,-757.146,757.146
871,0.610,0.530,0.024,-0.260,-0.230,0.026,-0.13,0.02,-0.02,0.00,-0.293,-842.402,842.402
881,0.410,0.480,0.017,0.370,0.190,0.014,-0.22,0.25,-0.03,0.01,-0.296,-984.124,984.124
891,-0.210,0.160,0.015,-0.060,0.150,0.020,-0.67,0.69,-0.05,0.04,-0.298,-875.416,875.416
901,0.370,0.040,0.019,0.220,-0.080,0.020,-0.91,1.61,-0.07,0.09,-0.297,-814.710,814.710
911,0.370,0.040,0.019,0.220,-0.080,0.020,-1.36,1.89,-0.10,0.11,-0.296,-776.373,776.373
922,-0.580,-0.130,0.012,-0.100,-0.200,0.013,-1.03,1.58,-0.09,0.10,-0.297,-715.666,715.666
932,-0.080,-0.750,-0.009,0.070,-0.840,-0.007,-0.85,1.32,-0.08,0.10,-0.297,-679.475,679.475
942,-0.080,-1.800,-0.007,-0.410,-1.750,-0.008,-0.73,1.06,-0.08,0.09,-0.296,-747.582,747.582
952,-0.380,-0.840,-0.004,0.880,-1.030,-0.002,-0.58,0.86,-0.07,0.09,-0.296,-898.884,898.884
962,-0.280,-0.620,-0.004,0.270,-0.360,-0.002,-0.39,0.58,-0.07,0.08,-0.294,-898.884,898.884
973,-0.280,-0.620,0.043,0.270,-0.360,0.051,-0.18,0.41,-0.06,0.08,-0.296,-1212.335,1212.335
984,-0.220,-0.530,0.035,0.060,-0.560,0.032,-0.07,0.24,-0.06,0.07,-0.296,-1393.222,1393.222
995,-0.330,-0.450,0.034,0.020,-0.390,0.034,0.01,0.07,-0.06,0.07,-0.297,-1480.455,1480.455
1006,-0.100,-0.710,0.050,0.180,-0.560,0.052,0.07,0.05,-0.06,0.08,-0.296,-1561.420,1561.420
1016,0.300,-0.870,0.063,-0.120,-1.090,0.057,0.25,-0.13,-0.06,0.07,-0.296,-1615.908,1615.908
1026,0.220,-0.830,0.069,0.540,-0.990,0.065,0.41,-0.29,-0.06,0.07,-0.296,-1826.211,1826.211
1036,0.200,-0.960,0.098,0.450,-1.050,0.065,0.19,-0.33,-0.07,0.07,-0.296,-2764.992,2764.992
1046,0.200,-0.960,0.098,0.450,-1.050,0.099,0.04,-0.29,-0.08,0.08,-0.298,-2764.992,2764.992
1057,0.380,-0.930,0.113,-0.140,-0.890,0.114,0.07,-0.14,-0.08,0.10,-0.296,-3886.755,3886.755
1067,-0.230,-1.250,0.122,0.450,-1.680,0.114,-0.15,-0.18,-0.10,0.10,-0.296,-4694.189,4694.189
1077,-0.360,-2.140,0.142,1.040,-2.130,0.143,-0.53,0.22,-0.12,0.13,-0.297,-5465.195,5465.195
1087,0.320,-2.990,0.179,1.160,-2.820,0.143,-0.91,0.74,-0.15,0.16,-0.296,-5262.023,5262.023
