4144,7.790,-1.280,2.637,0.210,0.140,2.679,0.01,-1.67,-2.66,2.56,-0.296,-1248.104,1248.104
4155,7.790,-1.280,2.558,0.210,0.140,2.546,0.70,-1.61,-2.65,2.56,-0.296,-1209.733,1209.733
4166,3.670,0.220,2.531,4.420,2.810,2.575,0.86,-2.02,-2.63,2.53,-0.297,-1189.509,1189.509
4176,10.720,1.990,2.660,1.330,-0.070,2.650,0.75,-1.89,-2.62,2.54,-0.297,-1316.447,1316.447
4186,5.080,-1.080,2.564,15.220,3.630,2.650,1.27,-1.86,-2.62,2.53,-0.296,-1333.225,1333.225
4196,5.080,-1.080,2.564,15.220,3.630,2.538,1.13,-1.78,-2.64,2.52,-0.296,-1202.130,1202.130
4207,6.400,0.640,2.661,-0.650,1.380,2.654,1.21,-0.99,-2.61,2.53,-0.295,-1202.130,1202.130
4217,4.410,0.340,2.577,7.210,1.280,2.548,0.78,0.47,-2.62,2.55,-0.295,-1255.724,1255.724
4227,4.680,0.620,2.578,9.380,2.350,2.622,1.18,0.50,-2.62,2.55,-0.296,-1266.233,1266.233
4237,10.310,-1.240,2.578,9.380,2.350,2.622,0.95,0.55,-2.60,2.54,-0.297,-1306.698,1306.698
4248,10.310,-1.240,2.644,3.370,3.590,2.555,0.66,0.67,-2.58,2.54,-0.297,-1216.052,1216.052
4259,8.840,-0.750,2.450,7.770,1.140,2.415,0.59,0.34,-2.59,2.53,-0.297,-1169.285,1169.285
4269,11.300,1.610,2.415,11.660,2.570,2.479,0.23,-0.10,-2.61,2.51,-0.296,-1119.138,1119.138
4279,2.760,-0.740,2.415,11.660,2.570,2.479,1.02,-0.56,-2.55,2.48,-0.296,-1058.465,1058.465
4291,7.300,-0.140,2.437,12.740,1.200,2.480,0.59,-1.12,-2.56,2.46,-0.297,-1221.560,1221.560
4302,7.300,-0.140,2.437,12.740,1.200,2.452,0.65,-1.19,-2.57,2.46,-0.297,-1205.526,1205.526
4313,2.430,-0.560,2.553,5.950,2.750,2.647,0.86,-0.98,-2.53,2.46,-0.297,-1171.380,1171.380
4323,13.000,0.580,2.635,4.870,2.380,2.507,1.18,-0.70,-2.51,2.45,-0.296,-1197.112,1197.112
4333,3.300,1.280,2.490,8.800,1.710,2.513,1.57,-0.49,-2.49,2.46,-0.296,-1197.112,1197.112
4343,11.650,-0.460,2.490,8.800,1.710,2.513,0.94,-0.73,-2.52,2.45,-0.296,-1221.560,1221.560
4354,11.650,-0.460,2.558,10.490,1.460,2.592,1.24,-1.09,-2.48,2.42,-0.297,-1171.380,1171.380
4364,3.510,-1.390,2.578,12.860,3.020,2.523,1.33,-0.92,-2.47,2.42,-0.296,-1165.061,1165.061
4374,4.970,0.870,2.542,2.060,0.600,2.559,1.19,-1.21,-2.47,2.41,-0.298,-1165.061,1165.061
4384,11.120,-0.580,2.542,2.060,0.600,2.559,1.04,-1.01,-2.47,2.41,-0.296,-1124.595,1124.595
4395,11.120,-0.580,2.563,2.930,1.690,2.582,1.33,-0.81,-2.45,2.41,-0.296,-1120.388,1120.388
4405,4.860,-0.930,2.536,5.380,2.060,2.408,1.01,-0.69,-2.44,2.41,-0.296,-1140.613,1140.613
4415,3.330,0.930,2.412,6.420,2.530,2.408,1.12,-0.42,-2.43,2.42,-0.297,-1213.146,1213.146
4425,3.330,0.930,2.412,6.420,2.530,2.441,0.18,-0.43,-2.47,2.40,-0.296,-1130.931,1130.931
4436,9.750,-1.110,2.458,6.500,1.730,2.447,-0.15,-0.16,-2.47,2.40,-0.296,-1138.501,1138.501
4446,4.170,0.600,2.452,3.280,1.580,2.459,-0.69,-0.05,-2.50,2.40,-0.297,-1158.742,1158.742
4456,5.670,-0.590,2.468,12.090,2.330,2.459,-0.24,-0.14,-2.48,2.39,-0.297,-1086.242,1086.242
4466,5.670,-0.590,2.468,12.090,2.330,2.493,-0.21,-0.34,-2.46,2.37,-0.297,-1025.552,1025.552
4477,7.770,0.320,2.493,5.680,2.710,2.458,0.27,-0.99,-2.42,2.33,-0.296,-1055.441,1055.441
4487,7.900,0.170,2.408,6.370,2.410,2.410,0.73,-1.69,-2.41,2.30,-0.296,-1055.441,1055.441
4497,6.050,-0.390,2.408,6.370,2.410,2.410,0.60,-1.97,-2.40,2.27,-0.296,-1061.794,1061.794
4508,6.050,-0.390,2.420,5.910,1.980,2.459,0.52,-1.68,-2.39,2.28,-0.296,-1059.682,1059.682
4518,8.450,-0.660,2.398,7.600,1.220,2.395,0.94,-1.01,-2.37,2.30,-0.296,-1116.164,1116.164
4528,18.750,-0.050,2.398,2.890,2.870,2.395,1.22,-0.56,-2.36,2.32,-0.298,-1116.164,1116.164
