441,-0.050,0.000,0.002,-0.040,0.040,0.000,0.00,0.00,0.00,0.00,0.002,66.947,-66.947
451,-0.010,0.010,0.000,-0.030,0.050,0.001,0.00,0.00,0.00,0.00,0.002,66.947,-66.947
461,-0.020,0.000,0.000,-0.060,0.080,0.001,0.00,0.00,0.00,0.00,0.002,80.599,-80.599
471,-0.020,0.000,0.000,-0.060,0.080,0.000,0.00,0.00,0.00,0.00,0.003,121.048,-121.048
481,-0.010,0.010,0.000,-0.040,0.040,-0.004,0.00,0.00,0.00,0.00,0.001,121.048,-121.048
491,0.000,-0.010,0.001,-0.060,0.060,0.001,0.00,0.00,0.00,0.00,0.001,103.020,-103.020
501,-0.010,0.000,0.000,-0.060,0.040,0.001,0.00,0.00,0.00,0.00,0.002,98.627,-98.627
511,-0.010,0.000,0.000,-0.070,0.040,0.001,0.00,0.00,0.00,0.00,0.002,100.823,-100.823
521,-0.010,0.000,0.000,-0.070,0.040,0.000,0.00,0.00,0.00,0.00,0.002,100.823,-100.823
531,-0.010,0.010,-0.001,-0.060,0.020,0.001,0.00,0.00,0.00,0.00,0.002,103.020,-103.020
541,-0.030,0.000,0.000,-0.060,0.030,-0.002,0.00,-0.27,0.00,-0.00,0.002,139.076,-139.076
551,-0.020,-0.030,0.000,-0.060,0.020,-0.002,0.00,0.27,0.00,0.00,0.002,179.524,-179.524
561,-0.040,-0.040,0.000,-0.060,0.020,-0.002,0.00,0.00,0.00,0.00,0.002,143.485,-143.485
571,-0.040,-0.040,0.000,-0.070,-0.010,0.000,-0.27,0.00,-0.00,0.00,0.002,143.485,-143.485
581,-0.040,-0.090,-0.002,-0.070,0.000,0.001,0.27,0.00,0.00,0.00,0.002,125.441,-125.441
591,-0.040,-0.090,0.000,-0.060,-0.030,0.000,0.00,0.00,0.00,0.00,0.002,125.441,-125.441
601,-0.030,-0.080,0.001,-0.060,-0.030,0.000,0.00,0.00,0.00,0.00,0.002,136.879,-136.879
611,-0.030,-0.090,0.001,-0.060,-0.030,0.000,0.00,-0.27,0.00,-0.00,0.002,121.048,-121.048
621,-0.030,-0.090,-0.002,-0.060,-0.030,0.000,0.00,0.27,0.00,0.00,0.002,161.496,-161.496
631,-0.020,-0.110,-0.002,-0.060,-0.060,0.001,0.00,0.00,0.00,0.00,0.002,107.413,-107.413
641,-0.040,-0.130,0.000,-0.050,-0.060,-0.001,0.00,0.00,0.00,0.00,0.003,125.441,-125.441
651,-0.020,-0.100,-0.001,-0.060,-0.080,-0.001,0.00,0.00,0.00,0.00,0.002,91.581,-91.581
661,-0.020,-0.120,-0.001,-0.050,-0.050,-0.001,0.00,0.00,0.00,0.00,0.002,91.581,-91.581
671,-0.020,-0.120,0.001,-0.050,-0.050,-0.003,0.00,0.00,0.00,0.00,0.002,71.340,-71.340
681,-0.040,-0.130,-0.001,-0.060,-0.090,-0.002,0.00,0.00,0.00,0.00,0.002,66.947,-66.947
691,-0.020,-0.120,-0.002,-0.040,-0.090,0.000,0.00,0.00,0.00,0.00,0.002,46.723,-46.723
701,-0.030,-0.130,0.000,-0.050,-0.060,-0.001,0.00,0.00,0.00,0.00,0.002,100.823,-100.823
711,-0.030,-0.130,0.001,-0.060,-0.080,-0.001,0.00,0.00,0.00,0.00,0.002,125.441,-125.441
721,-0.030,-0.130,0.001,-0.060,-0.080,0.001,0.00,0.00,0.00,0.00,0.003,123.244,-123.244
731,-0.030,-0.130,0.001,-0.070,-0.080,-0.002,0.00,0.00,0.00,0.00,0.002,123.244,-123.244
741,-0.040,-0.140,0.000,-0.050,-0.090,0.000,0.00,0.00,0.00,0.00,0.002,107.413,-107.413
751,-0.020,-0.140,-0.002,-0.050,-0.070,-0.001,0.00,0.00,0.00,0.00,0.002,64.751,-64.751
761,-0.020,-0.110,0.001,-0.050,-0.070,-0.001,0.00,0.00,0.00,0.00,0.002,-36.387,36.387
771,-0.020,-0.110,0.001,-0.050,-0.070,-0.001,-0.27,0.00,-0.00,0.00,0.002,35.758,-35.758
781,-0.020,-0.120,-0.002,-0.050,-0.100,-0.003,0.27,0.00,0.00,0.00,0.002,40.134,-40.134
791,-0.030,-0.100,0.000,-0.040,-0.050,-0.001,-0.27,0.00,-0.00,0.00,0.003,60.375,-60.375
801,-0.030,-0.110,0.001,-0.060,-0.050,-0.002,0.27,0.00,0.00,0.00,0.002,60.375,-60.375
